,Tier,Species_Alligator,Species_Anteater,Species_Bear,Species_Bird,Species_Bull,Species_Cat,Species_Chicken,Species_Cow,Species_Cub,Species_Deer,Species_Dog,Species_Duck,Species_Eagle,Species_Elephant,Species_Frog,Species_Goat,Species_Gorilla,Species_Hamster,Species_Hippo,Species_Horse,Species_Kangaroo,Species_Koala,Species_Lion,Species_Monkey,Species_Mouse,Species_Octopus,Species_Ostrich,Species_Penguin,Species_Pig,Species_Rabbit,Species_Rhino,Species_Sheep,Species_Squirrel,Species_Tiger,Species_Wolf,Gender_Female,Gender_Male,Personality_Big Sister,Personality_Cranky,Personality_Jock,Personality_Lazy,Personality_Normal,Personality_Peppy,Personality_Smug,Personality_Snooty,Hobby_Education,Hobby_Fashion,Hobby_Fitness,Hobby_Music,Hobby_Nature,Hobby_Play,Style 1_Active,Style 1_Cool,Style 1_Cute,Style 1_Elegant,Style 1_Gorgeous,Style 1_Simple,Style 2_Active,Style 2_Cool,Style 2_Cute,Style 2_Elegant,Style 2_Gorgeous,Style 2_Simple,Color 1_Beige,Color 1_Black,Color 1_Blue,Color 1_Brown,Color 1_Colorful,Color 1_Gray,Color 1_Green,Color 1_Light blue,Color 1_Orange,Color 1_Pink,Color 1_Purple,Color 1_Red,Color 1_White,Color 1_Yellow,Color 2_Beige,Color 2_Black,Color 2_Blue,Color 2_Brown,Color 2_Colorful,Color 2_Gray,Color 2_Green,Color 2_Light blue,Color 2_Orange,Color 2_Pink,Color 2_Purple,Color 2_Red,Color 2_White,Color 2_Yellow
Personality_Big Sister,-0.0555016338319268,-0.03452677356259993,-0.03452677356259995,0.11534860340404722,-0.04742401998334808,-0.03192404021102316,-0.018646588884321174,0.031801416115640524,-0.025998428767440573,0.0009629057095006712,0.093561708930564,0.0009629057095006943,-0.05452067804881141,-0.03925203360559063,-0.0435088027707377,-0.005331562876025035,0.03830628565636374,0.03180141611564054,-0.036958828371969,-0.03452677356259993,0.004398286230658611,0.03830628565636381,0.031801416115640545,-0.03452677356259996,0.03830628565636377,-0.051076872356035745,-0.022486266490443253,0.02606608496036012,0.012008005059886171,0.00439828623065861,-0.011009038766544813,0.05475859675085222,0.0714400301031205,-0.0053315628760249945,-0.03452677356259998,-0.04350880277073767,0.26709568330029565,-0.26709568330029554,1.0,-0.10346281603206331,-0.10346281603206321,-0.10887651646278927,-0.10780267877149544,-0.09679603673778119,-0.07891833957165707,-0.10346281603206313,-0.11313284258779406,-0.11523990086608196,0.055437376553001454,0.20365384749690799,-0.11523990086608187,0.08615338218065434,0.09351553719516593,0.13566803340336905,-0.05410993479104116,-0.102365713581761,0.024011688647638387,-0.07527630156003377,0.02970301530457273,0.07080260682026185,0.005669975020429573,0.047532005667934,-0.009715264483454175,-0.11260496868438556,-0.05452067804881147,0.03653588957761453,-0.09337743865113413,-0.05107687235603576,-0.05452067804881147,-0.05107687235603568,-0.057344519318315086,0.033604360380908686,0.041317180426691705,0.049605112834698706,0.046381556698425176,0.14851211416206653,-0.0545206780488115,0.0038327707748306537,-0.05617646737665381,-0.023280756373612845,-0.08390291205611591,-0.05282225606403823,-0.0022716949187004307,-0.07237978728081822,0.02338782924613988,0.03360436038090866,0.07627751538308725,-0.02100363306085379,0.16249170313479874,-0.007881343508959998,-0.05883506839364585,0.10283019768131088
Personality_Cranky,0.0937030271348148,0.0008513058832549756,0.0008513058832550038,0.11068478047491545,-0.03399980691522505,0.1290240295541688,-0.038619648790832815,-0.013047563515630484,-0.041132605397360245,-0.009306780410870423,-0.01894888469297004,-0.04643893490730252,-0.08625819491779425,0.1341138980597017,-0.024348636660194645,0.016428936001473184,-0.00651179494272188,0.08506007753459108,-0.0065117949427218845,0.05632807260870539,-0.04251079179302062,0.04544967082471192,-0.013047563515630464,0.0008513058832549879,-0.00651179494272191,-0.00421189872603659,0.04872826693158031,-0.06554645648511664,-0.03399980691522504,-0.004211898726036603,-0.06054709335712438,0.009336258366315874,-0.07503043809995655,-0.01867332616560884,0.0008513058832550027,0.15360121257599446,-0.3873623667505703,0.38736236675057023,-0.10346281603206331,1.0,-0.16369047619047625,-0.1722555939346477,-0.1705566550329198,-0.1531428386991515,-0.12485819621073233,-0.16369047619047614,0.198769993569052,-0.18232322463624412,0.014063499420977512,0.07947748783536161,0.03370217182669963,-0.14114141721158516,-0.11086945661154159,0.49362606813959753,-0.17731482955604094,-0.11931210388099651,-0.08307638867926212,-0.04164092778912092,0.06534988296208741,0.19935944300149913,-0.17563440824941826,-0.1234191706969033,0.008615773497805018,0.02497893081684142,-0.08625819491779439,0.21237590904070547,0.10341394704992378,0.07238588740793143,-0.08625819491779424,-0.004211898726036593,-0.07423768053021466,-0.06375758605307687,-0.02301211282445882,-0.11451342908442448,-0.03371732928421987,-0.024655228027076072,-0.01411497735018458,0.04463493932795329,0.05153119816855526,0.25508442433707135,-0.00857439791414406,-0.04643893490730248,-0.050186586133989394,0.13813406743475404,-0.04216893562518936,-0.031127721986646123,-0.0030208295235103263,-0.1034628160320633,-0.06988317400245937,-0.03127267258984811,-0.007604915985144433,-0.052511826489128326
Personality_Jock,0.0827712402902042,0.056328072608705385,0.000851305883254957,-0.04251079179302056,0.08909208663896921,0.009336258366315856,-0.007356123579206249,-0.013047563515630483,-0.041132605397360196,-0.009306780410870427,-0.018948884692970056,-0.046438934907302505,-0.0141149773501845,0.036006257009480194,-0.024348636660194677,0.0866334603356372,-0.006511794942721905,0.03600625700948025,-0.006511794942721878,0.0008513058832549716,-0.0425107917930206,-0.05847326071015563,-0.013047563515630469,0.11180483933415584,-0.0065117949427218914,0.034086994340947335,-0.035575947096065215,-0.018948884692970104,0.007030824269506423,0.03408699434094743,-0.02715652424198251,0.00933625836631591,-0.033999806915225056,-0.05377558833269087,0.11180483933415576,-0.06883609896924184,-0.38736236675057034,0.38736236675057045,-0.10346281603206321,-0.16369047619047625,1.0,-0.1722555939346473,-0.1705566550329196,-0.15314283869915138,-0.12485819621073221,-0.16369047619047625,-0.15910752363201916,-0.1823232246362438,0.5246689819697525,-0.11934335505412248,-0.182323224636244,0.11572282327766925,0.5279256493428628,-0.14682211257485453,-0.17731482955604078,-0.0766694780880626,-0.08307638867926208,-0.009590528644344799,0.26359663998242,-0.08835307769193772,-0.15549568284603907,-0.12341917069690313,-0.0979907909845295,0.17221654814425325,-0.014114977350184563,-0.08168749211808114,0.1490772483446954,-0.04251079179302066,0.021956631433620335,-0.004211898726036594,0.01887196850687897,0.0015021420797845066,0.04541173595397007,-0.11451342908442441,-0.06135564322579208,0.06939544669084333,-0.050186586133989394,0.017408322670808635,-0.05377558833269086,-0.07567171346025867,0.09076158977268005,-0.009306780410870451,0.058028240217425225,-0.05836954096905143,0.019124944781684396,0.0015021420797845225,-0.03494364962330877,-0.10346281603206325,0.05517092684404689,0.07617561372500777,-0.07675659389657422,0.0747008386735059
Personality_Lazy,-0.05813314060836582,0.04954551148916474,-0.057483742611738164,-0.04809374631832127,0.0002024523384539239,0.062304130419284016,-0.01596588129602977,0.029286859768597823,-0.04328487238657077,0.055331404132884066,0.020922774678117532,0.12696908299367124,0.04841155313155101,-0.06535084411174721,0.09921804547875877,0.008053833703824745,-0.011409221301038577,-0.018031992171574734,-0.01140922130103863,-0.05748374261173816,0.02579487769135896,-0.06153287892694991,-0.0180319921715747,-0.0039691155612866956,0.03871443632487262,-0.04809374631832124,0.04388502428898717,-0.02402670278970644,0.07936131667393499,-0.01114943431348111,0.029985397397379838,0.004576843703786276,-0.07895641199702708,-0.05966764969822799,-0.057483742611738185,-0.0724379535575009,-0.4076311347210338,0.4076311347210338,-0.10887651646278927,-0.1722555939346477,-0.1722555939346473,1.0,-0.17948104615454524,-0.16115605043670242,-0.13139141168397303,-0.17225559393464734,-0.16917637266997335,-0.19186330248835584,-0.11608698807123734,-0.18835525400194197,0.24385050541007422,0.4198062700323172,-0.07803737030545296,-0.157908428586061,-0.18659284272015378,-0.1087274053413339,-0.09177894058619615,0.477550200801114,-0.014292359603296757,-0.06053682743178728,0.06771929684717863,-0.09304655392694632,-0.1292946116734391,0.17548920672294946,0.18759476838476039,-0.0919127640922095,0.04275271408850595,0.025794877691358943,0.048411553131550975,0.025794877691358957,0.028024580753197297,-0.06995514239927332,0.06878911407069346,-0.12050535375972171,-0.06941349751530947,-0.05893594290321108,-0.02118005449505357,0.08517213507335333,0.041914575404851,-0.05326283455719224,0.02799931632035487,0.1269690829936713,0.1180031607581554,-0.06634720051828356,-0.020187520760808875,0.024472224728859685,0.019216561527370488,-0.10887651646278933,-0.07628143285880876,-0.002756877294739201,0.024339398463584988,-0.012867637333121074
Personality_Normal,-0.13905374948026916,-0.0030318869307259582,-0.0030318869307259214,-0.0469994038465146,-0.038324387366836424,-0.0526262257528461,-0.014290089472673803,-0.017060040264128183,0.028148235270725252,0.05719012116159559,-0.02303538848503276,0.021123447977428034,-0.01980327253033887,-0.017060040264128173,0.0579092710853355,-0.024415876256808713,0.04001494881288376,-0.0647062955732289,-0.010455518883366384,-0.003031886930725963,-0.00979947084249194,0.09048541650913396,0.07823247035407345,-0.05691678647226429,-0.010455518883366382,-0.009799470842491926,0.044816943607651503,0.022225098437820567,-0.038324387366836424,0.02740046216153077,-0.06544553207606736,0.06362718819835629,0.041382184231211656,0.07786920534760766,-0.05691678647226427,-0.028512580038199564,0.4403025943476443,-0.4403025943476445,-0.10780267877149544,-0.1705566550329198,-0.1705566550329196,-0.17948104615454524,1.0,-0.15956658517126915,-0.13009551193660387,-0.1705566550329197,0.23835727216388575,-0.13274551167281606,-0.18997097480850622,0.0066182914359636455,0.26783273027701593,-0.1882369347854305,-0.16142276299374828,-0.15572263976384892,0.3594149330239466,0.017637513350079737,-0.1383124930929546,0.03415622871577417,-0.16142276299374805,-0.11782724116806217,0.22777644418933896,0.1335974330860841,-0.10661956268381528,0.006380505717979278,0.08530640474607504,-0.1338500566156426,-0.10957806094130776,0.06460039516555345,0.05026984565393708,-0.009799470842491928,-0.05967515750969027,-0.005349810249611614,-0.028810870482386997,0.18061400885012882,-0.06783403772557138,0.03451982484692698,0.15537952293035096,-0.017923331154503647,0.1119642325490798,-0.08096991577001494,-0.06594828506528469,-0.051009898390906985,-0.054839831622476826,-0.09205038288886869,0.07080260682026175,0.026343762592784276,-0.04091948229447306,0.16010524961614053,-0.07502296973153758,0.020926410213993628,0.04947369968903662,0.014031125200093282
Personality_Peppy,-0.06804152373995302,-0.05110558862867955,0.06540919360930125,0.004834451558156537,0.015978622374645243,-0.04725309370225206,0.06952346619889826,-0.05809978967914201,0.03828582766630243,-0.00019945424204365503,-0.06132287379456708,-0.00019945424204366672,0.07081838558628857,-0.05809978967914205,-0.06440054330869348,-0.046289205919306534,-0.05470544983159992,-0.05809978967914208,-0.0001395547189581526,0.007151802490310847,0.004834451558156572,-0.054705449831599945,-0.05809978967914208,-0.051105588628679616,-0.00013955471895817835,0.08527149663216584,-0.0332835584237811,-0.012389723480943167,-0.027108559339053265,0.004834451558156549,0.19262880540288335,-0.04725309370225209,-0.027108559339053304,0.027434132225088,0.06540919360930136,-0.017683266066208982,0.39534774630743375,-0.3953477463074336,-0.09679603673778119,-0.1531428386991515,-0.15314283869915138,-0.16115605043670242,-0.15956658517126915,1.0,-0.11681277400841049,-0.15314283869915146,-0.16745614829031788,0.46873829811698564,-0.10870593365805158,-0.06306304564121985,-0.14995195021341146,0.017724332778381074,-0.05241558499346393,-0.11253453785800946,0.42243462360787515,-0.08434897771859749,-0.09811206773829148,-0.08056982571266653,0.016978863310523833,-0.11640467939336101,0.27979348108916785,-0.08860305061785313,-0.01717901786529479,-0.06502810822089866,-0.08070002078437538,-0.0686497879642441,-0.06628666013018418,-0.035384070978848096,-0.004940817599043369,-0.07560259351585277,0.10965474274261228,0.08115016070963982,-0.01369073943495089,0.12869721350550797,-0.02204606725494369,-0.009598616605611936,-0.0049408175990434,0.03188183420017681,-0.04628920591930656,-0.03577520130160302,-0.045954598689111406,-0.03919275856158009,-0.004940817599043416,-0.048176637041604915,-0.00024692866514742606,0.046884812073063956,0.00814494186317371,0.16066825145590896,-0.02896811091620759,0.03064694176494396,0.008728984319294872,-0.013666379477552724
Personality_Smug,0.004398473696523556,-0.041666666666666685,0.026785714285714284,0.032874244848102564,0.04402382509724042,-0.038525706426470976,-0.03857583749052298,0.013158076982937757,-0.03137472035566748,-0.06374552583116766,0.0649959378808197,-0.01792842914001593,-0.021286672483992526,0.013158076982937758,-0.05250611612542335,0.01883149010313244,0.019513223295418144,0.013158076982937757,0.08362809983750624,0.026785714285714315,0.08013097181724993,-0.04460165324667008,0.013158076982937762,0.09523809523809516,-0.04460165324667008,-0.014382482121044845,-0.02713626770646287,0.007499531293940756,-0.0066035737645860956,-0.014382482121044858,-0.030452455942085066,-0.03852570642647098,0.0440238250972404,-0.024480937134072237,-0.04166666666666673,0.002386641642064709,-0.2954684201426396,0.2954684201426395,-0.07891833957165707,-0.12485819621073233,-0.12485819621073221,-0.13139141168397303,-0.13009551193660387,-0.11681277400841049,1.0,-0.12485819621073228,0.13332804298154635,-0.13907069907302305,-0.04214263608273426,0.20692512270735983,-0.017910620335162098,-0.1378012727384325,-0.036633199996606094,0.0020823303688376005,-0.13525044520011476,0.16585612966551067,0.20517144853529407,-0.12379853908699198,-0.09099214192705389,0.22491088504294232,-0.133968670120086,0.0033797158814812653,0.11323970232334886,-0.0921542038239866,-0.021286672483992526,0.08130588984028744,-0.028171808490950558,0.032874244848102536,-0.02128667248399256,0.1273876987863974,0.033716931477279666,0.04726379713460202,-0.06974461496003989,-0.052709647875006156,0.047447256405811454,-0.02144373474359279,-0.06579516949597693,-0.09055969413076777,-0.06779336437127677,-0.006452452246611039,0.11324398133441563,-0.06374552583116772,-0.02128667248399253,0.2243925009535972,0.07234181127401895,-0.03325970909471987,0.003425159711428371,-0.07891833957165713,-0.07715167498104591,-0.042656065433108965,0.0024732102867627906,-0.06688150048360099
Personality_Snooty,0.12649838766864674,0.0008513058832550355,0.0008513058832549528,-0.08080968486000463,-0.03399980691522505,-0.05050762722761058,0.05517092684404682,0.03600625700948015,0.10507511015143842,-0.04643893490730251,-0.01894888469297004,-0.04643893490730249,0.05802824021742524,-0.013047563515630413,0.02013882564885258,-0.05377558833269086,-0.006511794942721904,-0.0130475635156305,-0.006511794942721892,0.0008513058832550222,-0.004211898726036611,0.04544967082471188,-0.01304756351563051,-0.054625460842195425,-0.006511794942721929,-0.0042118987260366,-0.03557594709606527,0.07424625889132297,0.007030824269506379,-0.04251079179302063,-0.027156524241982415,-0.050507627227610576,0.08909208663896928,0.0515311981685552,0.0008513058832549837,0.06462628795789978,0.4225771273642588,-0.4225771273642587,-0.10346281603206313,-0.16369047619047614,-0.16369047619047625,-0.17225559393464734,-0.1705566550329197,-0.15314283869915146,-0.12485819621073228,1.0,0.0198312349685163,0.44611429234686445,-0.12340720741907732,-0.01993293360938057,-0.14304587982479952,-0.18065899267147043,-0.15492429150494869,-0.010969468180879918,-0.07727139758430637,0.30711415404834186,0.31426756206803413,-0.24996852223016586,-0.11086945661154145,-0.04725128902144681,-0.13535695744265977,0.25457217976645824,0.2644715282554078,-0.17133789228637436,-0.05018658613398949,0.07665433927511145,-0.03357595683439085,-0.08080968486000466,0.021956631433620383,-0.004211898726036609,-0.004405443752394447,0.0015021420797844893,-0.023012112824458853,0.05391823526169458,0.1873891822483582,-0.09519323406551572,0.021956631433620328,-0.09149814395776999,-0.018673326165608847,0.01453450593901306,-0.03340839483585003,0.10208968307842566,-0.050186586133989436,-0.0022256528536785283,-0.10346281603206313,-0.06375758605307677,-0.0030208295235103198,0.08041882518855824,0.14896150247892642,-0.052762329852819256,0.03849620262247537,-0.027069293456601484
Hobby_Education,0.028965439050005343,-0.05973096325573269,0.09666283116162107,0.019605421699709066,-0.04348676986326347,0.001006765180295297,-0.02246567633412908,0.02428568853502427,-0.0449770144493583,-0.021596127234271848,0.015902375099452484,-0.021596127234271876,-0.06042388609287191,-0.02180996300475484,-0.033465115892233825,-0.031213839454375,0.08254546448988735,-0.06790561454453403,0.033717511970150646,0.20092536077319015,-0.016383873533090232,-0.015110440549586053,0.024285688535024275,0.04453156635583647,0.033717511970150695,0.09158401216530766,-0.03890100982253907,0.015902375099452522,-0.0434867698632635,0.01960542169970904,-0.008586535340330074,-0.05522826131905643,-0.04348676986326347,-0.031213839454374986,-0.05973096325573279,0.09194888072626546,0.019253032741930232,-0.019253032741930253,-0.11313284258779406,0.198769993569052,-0.15910752363201916,-0.16917637266997335,0.23835727216388575,-0.16745614829031788,0.13332804298154635,0.0198312349685163,1.0,-0.19936384359071546,-0.19936384359071524,-0.1957186544342506,-0.1993638435907153,-0.19754406620478046,-0.16940410242094384,-0.002378759826042838,0.050539583217682156,0.10340593556141141,-0.028469206641044107,0.025380444515421343,-0.08660784736270734,0.0066182914359636386,-0.021731448948693388,0.09538531622467,0.04329931394915389,-0.030824972429842345,-0.02652755974809012,-0.07850099828899137,-0.0542680185647114,0.1635626026309062,0.007368766596691673,0.09158401216530772,-0.004419489967168646,-0.013409782617373276,-0.09998191280312091,0.08581633515954704,0.0023248233167256654,-0.0008476245873762473,0.07516141928625532,-0.053067043614297114,0.06774246778881932,0.02565393220469086,0.01820358076628602,-0.05648904355080201,-0.09432021243765375,-0.019699976310210462,0.08845868746610716,-0.013409782617373217,0.011968403198798225,0.030861107450706894,0.00691251579511665,-0.03382837620501797,-0.007921872856879996,-0.02134008459655274
Hobby_Fashion,0.1317654849664316,-0.009350397380856676,0.042142636082734226,-0.01891081015180118,-0.007402567359771374,-0.056256867712619424,0.032432465244948666,-0.06917033205710998,0.15774832509595962,-0.024152455430889504,-0.0730075541837846,-0.024152455430889494,0.10481115521787529,-0.06917033205710997,0.005914066966668205,-0.001249933599041288,-0.06512922251668322,-0.06917033205711001,-0.0651292225166832,-0.009350397380856666,-0.01891081015180115,-0.06512922251668322,-0.023639019204702565,-0.060843430844447634,0.03133110325613171,0.016637876239324997,-0.03962552706179014,-0.029756109205209172,-0.007402567359771356,-0.018910810151801134,0.14331208855862088,-0.056256867712619445,0.144934476728155,0.06391327136431083,-0.0093503973808567,0.005914066966668195,0.4706787243316417,-0.4706787243316417,-0.11523990086608196,-0.18232322463624412,-0.1823232246362438,-0.19186330248835584,-0.13274551167281606,0.46873829811698564,-0.13907069907302305,0.44611429234686445,-0.19936384359071546,1.0,-0.2030769230769229,-0.1993638435907154,-0.20307692307692304,-0.20122325299530447,-0.1521135427774306,-0.08067087736698336,0.1553673288787232,0.1560443491440477,0.15180442603800076,-0.16240155352731295,-0.09077659342097598,-0.05644489415856233,0.14083976784440125,0.06914270974271303,0.1362540992201675,-0.16047122282926324,-0.06259555103289768,-0.040595696499563814,-0.016205747826813267,-0.018910810151801138,-0.029114209782743095,-0.05445949654292728,0.09880132994104304,-0.07707240712574083,0.05693195524636867,0.0809006021775832,0.07532064172138309,-0.049285958334288955,0.0043671314674115,-0.005881602185685747,-0.001249933599041289,-0.006138669555593654,0.013500277111729048,0.044779004959459356,-0.029114209782743112,-0.0233238968386772,-0.029901262156540164,0.013787827606413902,0.008487501243545416,0.11232980235936273,0.061450986779902725,0.0010712956995142507,-0.03414496211089916,-0.09627405000991912
Hobby_Fitness,0.1368388778390929,-0.00935039738085665,-0.009350397380856643,0.05218656263045117,0.030681693662210224,0.1659293471927764,-0.05462309935991355,-0.02363901920470251,-0.04581469507737444,-0.024152455430889504,-0.07300755418378456,-0.05861818562606393,-0.06259555103289767,0.021892293647704848,-0.03537879346131862,0.09649487384598678,-0.06512922251668325,0.34061148361455645,-0.06512922251668318,-0.009350397380856615,-0.01891081015180112,0.07956126614253912,-0.06917033205710996,0.04214263608273425,-0.06512922251668327,0.05218656263045115,-0.03962552706179017,-0.02975610920520918,0.06876595468419168,-0.054459496542927255,-0.011652033748958639,-0.0007103139862704962,-0.08357108940373449,-0.03383153608071734,0.09363566954632518,-0.03537879346131866,-0.26743109337025095,0.26743109337025095,0.055437376553001454,0.014063499420977512,0.5246689819697525,-0.11608698807123734,-0.18997097480850622,-0.10870593365805158,-0.04214263608273426,-0.12340720741907732,-0.19936384359071524,-0.2030769230769229,1.0,-0.19936384359071563,-0.20307692307692277,-0.20122325299530439,0.46125595078711346,-0.044643106892408316,-0.1603546628843073,-0.04185815009475426,-0.0556517973514069,-0.10290377191177812,0.1545712040048415,0.09615634086994512,-0.17693414147730088,-0.10628136782369418,-0.022067900170874094,0.052118194829833354,-0.029114209782743178,0.0013961482923130378,0.11094704281433687,-0.05445949654292723,-0.02911420978274307,0.052186562630451114,-0.030833972095694606,-0.016498917304304337,0.05693195524636864,-0.10149227110087251,-0.052947524276268414,0.12530801411152737,-0.0625955510328977,-0.031153101686819167,-0.0664131385623933,0.049680395473176375,0.08265235157486496,-0.0586181856260639,-0.02911420978274311,0.002732227915387856,-0.029901262156540247,0.044074572517132156,0.008487501243545411,-0.08679368796290135,-0.08364162089486754,0.0808573182728614,-0.012749641301024892,0.02180359601855755
Hobby_Music,-0.09944143927824939,-0.059730963255732725,-0.059730963255732746,-0.016383873533090253,-0.04348676986326349,-0.05522826131905648,0.09504709218285375,0.07038134007480355,-0.0449770144493583,-0.05648904355080198,0.015902375099452516,-0.021596127234271806,-0.026527559748090145,0.11647699161458258,-0.033465115892233825,-0.03121383945437498,0.03371751197015066,-0.06790561454453398,-0.015110440549586034,-0.05973096325573269,0.019605421699709073,0.033717511970150695,0.024285688535024295,0.04453156635583644,0.03371751197015067,-0.05237316876588949,0.04031927580565245,0.015902375099452474,0.03362582431603815,0.019605421699709094,-0.1027174321086215,0.05724179167964703,0.033625824316038125,0.034757032041087814,-0.007599698449948145,0.05014421518676569,0.046929267308455064,-0.04692926730845504,0.20365384749690799,0.07947748783536161,-0.11934335505412248,-0.18835525400194197,0.0066182914359636455,-0.06306304564121985,0.20692512270735983,-0.01993293360938057,-0.1957186544342506,-0.1993638435907154,-0.19936384359071563,1.0,-0.1993638435907155,-0.1975440662047804,-0.1073069111272665,0.28941577883520747,-0.005866630972937392,-0.07691392927536093,0.08821276187728125,-0.1553252393485497,0.0375865352246469,0.006618291435963647,-0.05957998587047121,0.05591901078144689,0.023263773411734707,-0.04619814107788876,-0.026527559748090127,0.15531672583909184,-0.011358422490288442,-0.08836246399868891,-0.026527559748090082,-0.05237316876588954,-0.07004052454297623,0.017252351905392448,-0.03568433401032442,0.05943725729210762,0.10621121381269698,-0.04503711974259131,0.007368766596691681,-0.05306704361429704,-0.06419927520210643,0.08216484765277038,-0.05180560034470916,-0.05648904355080192,0.007368766596691719,0.13857449089442572,-0.0555352625723938,-0.07473405166290467,-0.048027053861844145,-0.026736472564693525,0.006912515795116612,0.0267528227087012,0.013738632646896716,0.05038461234257719
Hobby_Nature,-0.1168307657939686,0.04214263608273426,-0.009350397380856652,0.016637876239324976,-0.007402567359771338,-0.0007103139862704327,-0.054623099359913545,-0.06917033205710993,0.022039644980403585,0.010313274764284912,0.099998225730517,0.010313274764284907,-0.02911420978274315,0.021892293647704866,0.08849978782264188,-0.03383153608071732,0.031331103256131664,-0.06917033205711003,0.07956126614253906,-0.060843430844447585,0.016637876239325028,0.03133110325613169,-0.023639019204702565,-0.009350397380856674,-0.016899059630275774,-0.09000818293405327,0.038624882439017655,0.056746780751941624,-0.04548682838175297,-0.018910810151801127,0.050333615174073136,0.11038279346642758,-0.007402567359771358,-0.001249933599041261,-0.06084343084444762,-0.035378793461318676,-0.062400588453058584,0.06240058845305861,-0.11523990086608187,0.03370217182669963,-0.182323224636244,0.24385050541007422,0.26783273027701593,-0.14995195021341146,-0.017910620335162098,-0.14304587982479952,-0.1993638435907153,-0.20307692307692304,-0.20307692307692277,-0.1993638435907155,1.0,-0.20122325299530447,-0.11122224320646097,-0.06265699212969586,0.043936037668241834,0.017512599676886325,-0.0556517973514069,0.12021290914647675,-0.11122224320646075,0.019855723355691336,0.06606943623929473,-0.008823546953468068,-0.041858150094754264,0.05211819482983332,0.07132981396772058,0.022392070688251473,0.004986383946711771,0.016637876239325004,-0.06259555103289767,0.05218656263045112,-0.05243985576848417,0.01378782760641394,0.025176756243044683,-0.0493800215927423,-0.07860115747579874,0.01618678133289216,0.03784847271756601,0.019389897315447588,0.09649487384598678,-0.061957734584363655,-0.05565179735140698,0.1137104653498082,0.004367131467411445,-0.023323896838677218,0.026991163649820873,0.07436131742785022,0.008487501243545423,0.02699116364982098,-0.0836416208948675,-0.018875209943822555,-0.012749641301024867,-0.025427462392833118
Hobby_Play,-0.082662933483254,0.0951358786790332,-0.060288056823064304,-0.053420483787136396,0.0704605187015388,-0.05574335947650659,0.005152236441509767,0.06889043253914702,-0.04539650216664557,0.11582493719733147,0.014690817546092083,0.1158249371973315,0.07323070001089103,-0.06853895074047794,0.007119035907335551,0.00025151570482722296,-0.016009576785626926,-0.06853895074047793,0.03251557455685459,-0.0602880568230642,0.018111739366186663,-0.06453472812810848,0.06889043253914702,-0.060288056823064304,-0.016009576785626877,-0.017654372210474868,0.03946518135296129,-0.028825164730589787,-0.006173870206115357,0.05387785094284829,-0.07249306335692753,-0.05574335947650661,-0.04449106465994239,-0.03252936449098649,0.043327900178334135,-0.07597180110067045,-0.207480378137093,0.20748037813709289,0.08615338218065434,-0.14114141721158516,0.11572282327766925,0.4198062700323172,-0.1882369347854305,0.017724332778381074,-0.1378012727384325,-0.18065899267147043,-0.19754406620478046,-0.20122325299530447,-0.20122325299530439,-0.1975440662047804,-0.20122325299530447,1.0,0.07586432365613298,-0.09613633381669427,-0.08358284209946162,-0.15883202249904418,-0.10012160730068034,0.27511879643656945,0.09643502445332292,-0.07308599632216592,0.05064879286711094,-0.10412270780390558,-0.13892073016267797,0.13312424345079935,0.07323070001089099,-0.059429086759110766,-0.03511817394543176,-0.017654372210474875,0.14060294402091075,-0.08918659536379796,0.05837578652558446,0.07645273381375702,-0.00506614879109525,-0.07395316235756133,-0.05129101720977532,-0.04717261565647785,-0.06151378800914849,0.12322863522912246,-0.03252936449098647,-0.08862150769692455,-0.007354904801708761,0.011795341996359184,0.14060294402091078,-0.0739531623575613,0.0002927897440294079,-0.045435212857716976,0.01021679775641688,-0.0569476052137206,0.0927402559471759,-0.05640738012575613,0.05422835692400803,0.0716445072097606
